Player,Position,TI,Dead,Def 3rd,90s,90s_stats_possession,MP_stats_playing_time,onGA,Starts,onxGA,Tkl+Int,Unnamed: 0,CrsPA,Att,Pass,onxG,Cmp,Carries,onG,Blocks_stats_defense,PKcon,Int_stats_misc,xG+/-90,PrgDist,G/Sh,TotDist,+/-90,PrgP,Off,Sh/90,Fld_stats_misc,Mn/MP,Mid 3rd,G/SoT,Att 3rd_stats_possession,npxG/Sh,1/3_stats_possession,Crs,PrgC,Def 3rd_stats_possession,+/-,PPA,PassLive,Tkl%,xG+/-,1/3,SCA,Att 3rd,SoT/90,xA,A-xAG,GCA90,PrgR,GCA,FK_stats_passing_types,KP,Ast,xAG,Won%,SCA90,Tkld,npxG+xAG,Succ,Sh_stats_defense,Gls,G+A,Sw,TB,npxG,xG,CPA,PassDead,G-xG,CK,FK,In,OG,Out,PKwon,Str,PK,SoT%,Cmp%,Succ%,Tkld%,Total Score
Frederic Guilbert,Right-Back,13273.790183579906,12939.731104790537,5213.356958660174,7459.4189895722075,7276.372737884793,5854.77189359614,5480.910782804099,8408.578009344335,6292.454053474666,11464.992266914925,7221.511529930812,9190.717921934163,4507.692469533646,1663.92524640713,872.7975377110921,3630.057482288427,2500.345795242815,-239.7241476061514,2605.3050091293944,6097.010424460419,10522.893551346062,-2602.1893459521207,5954.991733669439,-2517.6230596570153,3733.5728006539557,-2006.3224919743627,1874.1051761082801,4009.326754014624,-1315.2309214990642,2729.368114419976,1728.710985999296,7826.168785622736,-81.1495236097951,676.3437154205417,-1968.7538179138885,2260.5033289025955,766.396989570545,1855.999517787038,2598.109558443734,-2029.363563671309,1550.8693405420847,715.5718879556698,630.1117095532246,-1865.3544012090197,1229.4929287953614,882.0237808005022,1334.3241457837935,-1406.1171114545975,735.8447072585591,-845.2524715795626,-638.1248501249243,-390.3865222622631,-241.6280679585461,1433.5853804627952,487.6897672870411,-103.71927125245216,280.8007582396629,309.48847797385656,-178.10232612863837,259.44485225215664,-26.81523002906612,493.2164402649007,414.86023415046856,-290.17915120563407,-177.01065224830828,-81.34000804624819,576.3529436005822,-175.61459660771231,-157.75070193327105,-106.11623887657652,282.4818556270089,-52.341645059416436,-29.802469939880375,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,160463.06938367867
Gleison Bremer,Right-Back,-10564.819748881117,-9956.016600928437,-4498.501931052726,-6764.925158376472,-6598.9210506949275,-11429.021486262634,-9637.767844773247,-6034.213355626599,-8571.77561928319,-4773.891848626423,7269.348715355243,-6036.035314281422,-2711.0682112266777,-4943.345482569207,-5063.261680193424,-1524.4101567820576,-1551.0803895609918,-3631.376902626511,-428.9221661371562,-2103.897963370144,-3260.01704212738,4871.034317945708,-276.4330215939303,-2517.6230596570153,-268.8855214018782,6232.804972519931,-2957.177001810121,-3174.3637714712413,-854.7192697917841,-2307.436811707709,3209.9596734318093,-2155.7893983768804,-81.1495236097951,-3596.1335382430198,-1357.0710538284025,-3053.982213878167,-2788.477336041346,-2625.755716190851,199.75056014802726,1654.5183103816082,-2388.6727271680493,-2365.452246389076,2479.6255974604924,961.7517779896872,-908.0036731070417,-1907.1573803401589,-1250.4214104505327,-1406.1171114545975,-1337.3606410559055,118.34685521356593,-1225.9794146290744,-1454.1015034159798,-1073.1769144465156,-587.1881078648349,-1139.7806072052742,-722.7936715405262,-813.469020089254,456.1887981724779,-1206.2511374121489,-661.0622705991485,-616.5132814354743,-384.853307583531,771.2544083157137,-290.17915120563407,-369.1074396314155,-176.07135888059824,-234.57458662196805,-209.51124621191892,-186.9879247811977,-206.9530628836716,-124.71840418249073,-28.01765302892464,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-133310.2492384135
Guela Doué,Right-Back,9703.24948885006,11777.056416609495,10354.929312037591,9395.276477162857,9164.726330413394,5854.77189359614,4564.627229617593,7686.438441095788,9389.16856863255,8623.18754669519,7288.483589525015,-597.9091584901412,11468.221060900916,6289.014756690566,6561.520954869584,10932.219970971611,9715.902347517362,7221.91191343864,4339.149109281709,6097.010424460419,6469.096317971521,-635.6097892313732,12687.617319165429,-325.2248633295538,9356.428250267285,1927.8909638477508,7847.326777898303,-300.8875612768952,526.8156853300568,1155.3665750050745,2805.9827586774873,1171.5299962896581,-902.3182128532883,155.3099039981562,-1051.2296717856593,61.40586292434901,55.42212444816677,1965.3106210547915,7370.229001206475,1814.6870875143438,-325.10307265321705,715.5718879556698,1346.7983411172913,-636.9094542952957,4192.840490523693,1041.4055614371114,2885.1714795243897,556.6237042907965,-464.4320733445522,944.289135321962,-180.90463328836273,-312.5537187632106,589.9207785294234,2804.824533256545,-278.17864423875426,-103.71927125245216,-555.9937781295088,503.7672803990576,-240.14578887850527,29.318071539330344,-256.14225002044697,744.0935110787384,58.466059985223474,94.71125074072778,15.086135134798983,13.39134278810186,-31.842704066330512,27.765301017527122,17.67263515428882,-5.279414869481413,-22.918339230115826,44.95432306255073,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,221034.56372007544
Guimissongui Ouattara,Right-Back,-9934.724332164085,-9956.016600928437,-7926.216833304337,-8279.944061708286,-8076.762992673834,-6243.883472305001,-7805.200738400235,-8200.63206037224,-6189.687530700199,-7006.738414513358,7298.051026609901,-6036.035314281422,-6819.305997025236,-2300.4371909786723,-4733.480612532062,-5949.963180226413,-5686.213726943389,-3970.5421781285468,-3463.149341403707,-2103.897963370144,-4070.776488802289,931.1341408441141,-4992.198908799874,6617.369425040742,-4532.17954425528,4095.833270373309,-3396.3844725299755,-3174.3637714712413,2522.3661760616037,-3566.6380432396295,-4600.260678485077,-3819.4490957101493,7617.306938047955,-2797.2150273953616,-133.70552565743006,-2687.465969548459,-2551.4857143338863,-2188.511303119838,-2690.5795147211575,853.6744247179308,-2013.4782445289889,-2118.9703156414967,167.73323757640776,254.97523319001056,-1636.695696482861,-1508.7029287486357,-733.4722992036675,556.6237042907965,-1337.3606410559055,806.6320886372293,3346.2227537365397,-1090.8817537537352,174.14635528543863,-948.0405164947689,-852.5799528831008,-103.71927125245216,-491.6249676395725,-265.41818226398345,16.891413942372182,-584.3533436948732,-387.1862614440933,-447.5725752869904,-535.524230290185,94.71125074072778,15.086135134798983,-176.07135888059824,-234.57458662196805,-141.71794700350577,-128.51347908534441,-5.279414869481413,-73.81837170630328,166.57428321500967,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-146326.36186216684
Ignace Van Der Brempt,Right-Back,1196.961363170137,508.05559270093863,5213.356958660174,-1883.1975809739656,-1836.9859043184545,-3651.314465326185,-2307.499419281201,-1701.375946135319,-3998.166489203848,1112.703643257316,7384.157960373877,-2773.159620806654,-1842.4693650864112,-3621.8913367739397,-1518.1152028337822,-1498.3774919382672,-1216.2517792466276,-578.8894231081874,-2162.7662662894704,-2103.897963370144,-827.738702102655,2238.5764832899595,-2029.7747575967246,-2517.6230596570153,-1512.9169802286356,1040.766872315501,-1903.0790720824698,-3174.3637714712413,-1468.734805401491,210.9656513561336,651.4392133211051,-76.21477671029366,-2647.301677495712,-747.8153691339786,-1051.2296717856593,-1221.400992229628,-1208.53319132495,-1095.4002704423037,-489.00894705484234,533.3368704524597,-1450.6865205703982,-763.3196965298083,1705.1416568993238,793.4716482754784,-1005.1626095571509,-552.4122449289806,-733.4722992036675,-15.842366968276671,-1010.0124281641482,806.6320886372293,406.9499312157876,-623.8849327594204,174.14635528543863,-154.16521750891414,-278.17864423875426,-103.71927125245216,-491.6249676395725,95.38530795424724,-151.51227066440964,182.73592534788122,-419.9472643000049,54.181566340684874,58.466059985223474,-290.17915120563407,-177.01065224830828,-176.07135888059824,-234.57458662196805,-175.61459660771231,-157.75070193327105,-5.279414869481413,-124.71840418249073,-52.341645059416436,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-39607.63517721597
Ivan Smolčić,Right-Back,-4683.929192855489,-4321.516188974158,-5069.787748094661,-6764.925158376472,-6598.9210506949275,-10564.831817269695,-6888.917185213731,-6034.213355626599,-6951.955719046756,-4164.9336942936225,7441.5625828831935,-6036.035314281422,-4506.955014732905,-3621.8913367739397,-5393.042747854785,-3880.3663251450816,-3978.587814340132,-3970.5421781285468,-3463.149341403707,6097.010424460419,-2043.8778721150177,806.7162405145897,-3073.512569008997,-2517.6230596570153,-2692.037271505313,1680.1261288162584,-2781.494013522179,-3174.3637714712413,1754.84675654947,-2307.436811707709,1459.3930428297483,-1739.874474043563,-2647.301677495712,-2710.3760588249643,-1662.9124358711458,-2320.9497252187516,-2472.4885070980667,-2516.444612923098,-1362.2576079727662,533.3368704524597,-1825.8810032094584,-2118.9703156414967,1901.6525074894712,254.97523319001056,-1345.2188871325332,-1668.0847093852449,-1250.4214104505327,1374.4323775180444,-1337.3606410559055,-19.310191471166743,-1225.9794146290744,-1220.6030929188225,-1073.1769144465156,-9.82425405694055,-1044.0470557645497,-722.7936715405262,-749.1002095993176,214.33151352069692,-754.2201945202605,-584.3533436948732,-583.7522785795627,-573.0111106939092,-297.9281141800216,-290.17915120563407,-369.1074396314155,13.39134278810186,-234.57458662196805,-209.51124621191892,-186.9879247811977,-206.9530628836716,-73.81837170630328,-28.01765302892464,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-129550.95366032141
Jailson Siqueira,Right-Back,-10564.819748881117,-9956.016600928437,-4498.501931052726,-6344.086574117635,-6188.409400145232,-6243.883472305001,-3681.924749060959,-6034.213355626599,-5379.777580581982,-4570.905797182157,7470.264894137852,-6036.035314281422,-3309.697145728753,-6264.799628364475,-3579.246875717294,-2292.373769673872,-1701.7532642024557,-1596.3852496142952,-4330.071391479863,-2103.897963370144,-2043.8778721150177,1766.9672148527109,-1089.3773235520039,-2517.6230596570153,-1452.7699350675525,1580.0672531304638,-1376.0301072186442,-3174.3637714712413,66.30403362277625,-2622.237119590689,-2311.058161543921,-2987.6192470435144,-2647.301677495712,-3300.8810451036675,-1357.0710538284025,-1587.9172365593358,-2709.480128805526,-1751.2668900488243,-759.5930391702555,533.3368704524597,-2388.6727271680493,-1995.7293502677069,2687.6959098500597,440.0833758756401,-810.8447366569325,-1508.7029287486357,-1250.4214104505327,1129.08977554987,-1337.3606410559055,118.34685521356593,-1225.9794146290744,-1376.2686999169275,-1073.1769144465156,-587.1881078648349,-1044.0470557645497,-722.7936715405262,-813.469020089254,16.087837576614138,-559.2264544492499,-661.0622705991485,-616.5132814354743,-384.853307583531,-60.33199806985822,-290.17915120563407,-369.1074396314155,-81.34000804624819,-234.57458662196805,-209.51124621191892,-186.9879247811977,-106.11623887657652,-124.71840418249073,-28.01765302892464,-44.78213246229393,-33.013399927648365,-28.974709893417554,312.018991065192,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-132433.37241907022
Josip Juranović,Right-Back,566.8659464531055,2833.404969063022,-3927.2161140107905,-2556.539315788105,-2493.8045451979688,-4515.504134319124,-1849.3576426879479,-2423.515514383866,-425.0343563293638,-3961.9476428493554,7699.883384175121,7015.467459617652,-2652.379100000984,-3621.8913367739397,-2095.2320712411656,-3333.680363425485,-3024.326274944194,-2613.881076120403,-1729.305241251392,-2103.897963370144,-2854.637318789926,-2386.6765346098596,-896.4752857992406,-2517.6230596570153,-1848.1920933542767,-1394.4102331654412,-848.9811423548189,1135.8505438202778,-1238.4789795478507,-2307.436811707709,651.4392133211051,-2155.7893983768804,-2647.301677495712,-278.8849388538317,-1051.2296717856593,-1221.400992229628,2978.318792173499,-767.4669606390436,-1190.067731172049,-587.844569476689,1363.2720992225545,838.8128533294597,-2040.1239661128932,-721.0495191524002,-762.2652684318778,1599.2417936652434,-216.5231879568022,65.93850035444794,1499.6572040059934,-982.9095182642955,-50.27028562077383,-442.275057928298,-241.6280679585461,351.0281545729934,1349.291730253561,-103.71927125245216,345.16956872959906,-479.5213522835928,2144.09585108067,-124.09978226922053,38.70677568275706,-8.537701362774525,177.2641180403052,-290.17915120563407,-177.01065224830828,13.39134278810186,-234.57458662196805,-141.71794700350577,-128.51347908534441,-106.11623887657652,791.4821803888835,-76.66563708990822,329.70943059804495,93.0977877959684,289.36247889134256,-20.91747426135365,103.24204376817721,-9.786401326601212,169.4228670801286,-2.5146595190717593,,,,,-42437.91220867004
Josip Stanišić,Right-Back,-7729.390373654475,-7272.921166664493,-7926.216833304337,-8364.11177856005,-8158.865322783772,-9700.642148276756,-6430.775408620477,-8200.63206037224,-8000.074478023271,-6600.766311624825,7709.450821260007,-3860.7848519649096,-5011.68137127387,-5604.072555466841,-4032.695843751668,-4049.5786466297195,-4045.5535364030047,-3631.376902626511,-5196.993441556021,-2103.897963370144,-4070.776488802289,8730.012283450864,-3342.1975501646316,-690.6245627174638,-3077.3356697154195,2282.9198433136085,-1903.0790720824698,-3174.3637714712413,-4692.316367352452,-2622.237119590689,-2715.0350762982425,-2987.6192470435144,-81.1495236097951,-2015.6643102617834,-133.70552565743006,-854.8847478999204,-1919.508056447328,-1532.6446835133172,-2321.601207291049,533.3368704524597,-700.2975552922775,-1133.0425926511778,942.2171781375764,1180.5159466181585,-810.8447366569325,-1110.2484771571128,-733.4722992036675,-1406.1171114545975,-464.4320733445522,393.66094858303126,3607.491449071718,-831.4390754235602,174.14635528543863,-370.6766626868745,-182.44509279802986,-103.71927125245216,-298.5185361697637,16.087837576614138,1195.7172061898452,-584.3533436948732,-387.1862614440933,-384.853307583531,-416.72617223510326,-290.17915120563407,-177.01065224830828,-81.34000804624819,-234.57458662196805,-243.4078958161255,-216.22514762912436,-156.53465088012405,-124.71840418249073,-3.6936609984328563,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-138898.3647423341
Julian Araujo,Right-Back,-8149.453984799163,-8435.595854845536,-7926.216833304337,-8532.447212263585,-8323.06998300365,-9700.642148276756,-6430.775408620477,-6756.352923875146,-6427.896339558498,-6803.752363069091,7785.990317939096,-6036.035314281422,-6678.452130083571,-5604.072555466841,-5846.491715889158,-5910.914182960728,-6037.7837677734715,-6005.533831140763,-5630.4544665941,-2103.897963370144,-4070.776488802289,-2312.238474583648,-4523.722531400306,-690.6245627174638,-4406.525816245492,-4623.5830393888255,-3572.067460817918,-3174.3637714712413,-4692.316367352452,-3566.6380432396295,-2984.35301946779,-2571.704322710197,-81.1495236097951,-3300.8810451036675,-133.70552565743006,-3237.2403360430208,-2472.4885070980667,-2625.755716190851,-2481.491807177429,-587.844569476689,-2201.075485848519,-2365.452246389076,-2144.159122307677,-115.24105218124868,-1442.3778235826423,-1986.8482706584632,-1767.3705216973979,-1406.1171114545975,-1446.4767120198248,118.34685521356593,-1225.9794146290744,-1168.7145572527877,-1073.1769144465156,-948.0405164947689,-1139.7806072052742,-722.7936715405262,-813.469020089254,-975.1305421437999,-1197.3877855907392,-737.771197503424,-649.2742842913858,-573.0111106939092,-535.524230290185,-290.17915120563407,-369.1074396314155,-270.80270971494826,-234.57458662196805,-243.4078958161255,-216.22514762912436,-206.9530628836716,-124.71840418249073,-3.6936609984328563,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,-204301.89777232287
Jurriën Timber,Right-Back,7917.97914148514,7126.35766388533,-499.5012117591787,9731.947344569928,9493.135650853153,7583.151231582016,-1391.2158660946948,8408.578009344335,-377.392594557705,6796.313083696788,7814.692629193754,-3860.7848519649096,6667.451762639173,2324.6523193047638,8993.656328872128,6832.075258074637,6468.064827468031,10274.399392956964,1304.9219340151583,-2103.897963370144,2820.678807934433,5370.001939058902,1728.3702993365732,40.17483605835681,3740.123468938826,5257.23093458343,7583.80229546639,1135.8505438202778,-470.9595600357169,5247.770577483819,2132.6879007536177,8242.083709956054,-81.1495236097951,4636.200682230672,172.1358563853129,1527.47084024318,-576.5555334383915,2949.110550464572,125.95489866200552,5338.400184434526,612.8831339444339,2810.668299310097,791.9441747451114,3805.6859701598146,2589.7180390968906,1838.3144646201574,3919.06970201812,-97.62323429100151,-137.08386045279465,1770.2314154303576,798.8529742185546,1218.1580833848209,2253.018471505362,567.5395997509538,391.9562158463167,515.3551290356219,-298.5185361697636,162.7881577752355,78.93487669223924,1103.2430481991864,5.945772826845472,932.2513141891166,-60.33199806985822,94.71125074072778,207.1829225179062,-176.07135888059824,170.88917848930703,163.35189943435338,134.62152654599538,347.6494691553514,-73.81837170630328,-52.341645059416436,-44.78213246229393,-33.013399927648365,-28.974709893417554,-20.91747426135365,-17.078683850464568,-9.786401326601212,-5.023319509114325,-2.5146595190717593,,,,,182651.0531031749
