Player,Position,TB,PassLive,SCA,SCA90,KP,Unnamed: 0,Att 3rd_stats_possession,1/3_stats_possession,PPA,Fld_stats_misc,Off,Succ,PrgP,GCA,Att 3rd,Starts,xA,90s_stats_possession,90s,Ast,Tkld,Pass,A-xAG,G-xG,FK,xAG,MP_stats_playing_time,onxGA,PrgC,Mn/MP,onG,onxG,onGA,GCA90,Mid 3rd,Carries,npxG+xAG,G+A,PrgR,Won%,CK,xG+/-90,Blocks_stats_defense,In,Att,+/-90,PassDead,Crs,Sh/90,Tkl+Int,SoT/90,Cmp,1/3,Tkl%,Gls,G/SoT,TotDist,npxG,xG,Def 3rd,+/-,Int_stats_misc,FK_stats_passing_types,PKwon,xG+/-,Dead,PrgDist,Def 3rd_stats_possession,G/Sh,Out,CrsPA,Sh_stats_defense,Sw,CPA,PK,npxG/Sh,PKcon,TI,Str,SoT%,Cmp%,Succ%,Tkld%,OG,Total Score
Lee Jae-sung,Attacking Midfield,-1091.612150875391,5354.987088724529,2639.369764185306,-4494.254758706578,3157.008008358229,8874.53287928228,4601.5653530749705,-1655.2414516358895,1857.1513408601113,2900.5853578007564,6260.130819467635,-2143.398744846552,2837.2460452120863,7742.952927273525,845.1259269470064,6492.274585085013,5277.438739919888,6367.845686394057,6179.1792849036565,5406.516887321881,-814.5189559986337,6896.827893619827,1243.6237334933335,5178.025552290508,-1896.6963334351028,4657.602793060482,3290.1458408048024,4447.1813364004665,-918.6694493617393,3565.0767172893666,4410.488857507629,4137.536765214682,1892.0432941876916,1420.7092058625374,2720.387120323402,1144.236925254989,2416.7365558026922,2920.1106019333297,2573.432775939252,679.8074041325115,-1410.8450633139114,274.28183886716363,3024.4240222945014,-1142.476819447967,1250.737771839816,824.5932815134648,-975.6402515643194,-312.73683783040775,-783.2861143657165,2272.559509460748,-330.89512984818316,777.992806203479,12.739482258026584,-457.7547329074937,933.043232251677,751.5422831138778,384.21789489945695,449.408749896028,256.6190542149329,558.4021901915263,550.9982889306186,2094.7291080666528,-180.36062604652204,951.9684987271735,81.52425065829328,-254.00346435807478,111.92462121994751,348.4827301987991,210.73358397978316,-120.80382875013483,-4.589032006674562,114.63600110600268,-13.510758932699344,-16.697732612540708,-34.96368521750722,32.43212347549892,234.73327761529035,-11.947056161921633,-7.233502490055589,,,,,,127818.4721881972
Nathan Wood-Gordon,Attacking Midfield,-6198.797571042402,-8572.752831260379,-8654.712774021962,-15599.170076343109,-7798.437000778937,9361.542843630632,-7864.348976984387,-6039.185762889264,-6518.920903832908,-5868.107300781529,-3660.1571323500284,-4954.765308800476,-4748.044402191655,-5781.404852364231,-3968.417396098988,-3914.7841991641108,-5292.704230138807,-3865.751502852894,-3751.217096553176,-3937.199632983745,-4422.798582330746,-3885.6817520990867,46.22122916991331,-611.8929116263773,-1896.6963334351028,-4007.956651808554,-5678.829757597191,-700.3311414840491,-3529.474878281311,1870.165615470172,-3791.3508317691762,-3074.591920490821,-586.5334211981842,-3742.8575459635504,-2319.1987167201532,-1412.626665713297,-2854.492840751058,-2426.623041504952,-3022.6184767696946,2935.2795186603958,-1410.8450633139114,-4155.615403189995,-948.4064390786767,-1142.476819447967,-693.8547070897017,-3274.3901784305617,-975.6402515643194,-1224.8375967717825,-2463.71978871656,-898.9742943957289,-1786.4781389184325,-248.978457571263,-894.8927537041884,1281.6814209868517,-864.4371122331713,-209.5279930274538,-109.44249536447555,-807.5986667801927,-700.0145560483958,-149.83405933216605,-705.6308170915096,-329.07731729248997,-267.3320690358265,-202.73403213634245,-488.18726230549396,-261.8143690132174,-84.38669443057525,455.7711853246338,-257.166407568549,-120.80382875013483,-168.54263006332064,278.75967482060764,-96.47526300380628,-111.21514499340392,-34.96368521750722,32.43212347549892,-17.31638933227552,-26.34948889699894,-7.233502490055589,,,,,,-174830.77448603802
Nathan Zeze,Attacking Midfield,-4922.001216000649,-7720.034060649058,-7862.145578358294,-14691.556805190125,-8189.702893962408,9371.688884554555,-8354.409491188193,-7388.09170481338,-6138.190347255953,-4772.020718458743,-3660.1571323500284,-5306.186129294718,-3415.493377647754,-5781.404852364231,-5171.803226860487,-1023.9345368726874,-5034.8958650154245,-1053.0084157499314,-1021.8099039890178,-3937.199632983745,-4422.798582330746,-740.7831054310703,46.22122916991331,-611.892911626377,-1896.6963334351028,-4007.956651808554,-4184.000491196859,-435.601928335702,-3529.474878281311,4643.656509356127,-1285.233148934597,-1499.2464055244309,-811.8585771423548,-3742.8575459635504,1280.5054525966718,105.78379445216986,-2854.492840751058,-2426.623041504952,-3022.6184767696946,1759.0386847399398,-1410.8450633139114,-1072.7811752575667,857.4255888182223,-1142.476819447967,93.24224866748409,-214.84806251182195,-975.6402515643194,-1300.8459933502306,-2367.6950073250828,836.393258657815,-1524.4731972857876,226.93505490971495,-221.48819153867407,1704.6265132008873,-864.4371122331713,-1170.5982691687855,445.1383576010328,-807.5986667801928,-700.0145560483958,558.4021901915263,-102.448846200888,796.2613801956835,-93.38918305721755,-202.73403213634245,-217.81569683115424,-214.9489410823614,389.9438898709583,1072.6798022981834,-257.166407568549,-120.80382875013483,-168.54263006332064,524.945185392515,-41.16559362306832,-111.21514499340392,-34.96368521750722,-91.74431588580603,-17.31638933227552,-21.548677985306504,-7.233502490055589,,,,,,-131680.07202441109
Nico O’Reilly,Attacking Midfield,-4922.001216000649,-8288.513241056606,-8060.2873772742105,-2412.083136649728,-7407.171107595466,9412.27304825025,-7037.371859265461,-5364.732791927207,-6518.920903832908,-6598.83168899672,-3660.1571323500284,-4603.344488306237,-5773.083651840809,-4551.917781488072,-2765.031565337489,-6805.633861455534,-4777.087499892042,-6738.340187553793,-6538.696782576147,-3937.199632983745,-4165.064323307024,-5233.49545781395,-253.12939691094175,-370.6463089631738,-1896.6963334351028,-3819.574924746184,-8170.211868264411,-5288.970836055388,-2659.206401974787,-1519.656588168216,-3791.3508317691762,-3739.1908096172665,-4191.735916304912,1645.2121081158452,-2679.1691336518356,-2599.4302437736615,-2854.492840751058,-2426.623041504952,-2556.280872377282,-1005.7335846813372,-1410.8450633139114,3053.8913822817726,-2393.072061396196,-1142.476819447967,-1725.0779913705067,1638.7603218873228,-975.6402515643194,-1300.8459933502306,-1375.43893294649,-1377.6963779967066,-1786.4781389184325,-1100.613164116171,-777.7789168058381,-457.7547329074937,-864.4371122331713,-209.5279930274538,-805.5414257685286,-842.5155394656433,-726.5877118890437,-756.8937017810453,98.6118107626525,-502.2063476752859,-296.32255003226135,-202.73403213634245,134.6329510193243,-230.57075039264672,-323.992613748889,-276.0893478551674,-257.166407568549,-120.80382875013483,-168.54263006332064,-131.54950946590472,-96.47526300380628,-111.21514499340392,-34.96368521750722,-56.26533321114747,-17.31638933227552,21.658620219925417,-7.233502490055589,,,,,,-172838.6946421523
Nicolás Paz,Attacking Midfield,5292.369624333372,12460.97684381887,13933.452302392576,8158.942021485047,9808.528192477223,9432.565130098099,7940.1026060884105,9810.459054719091,6425.918019783577,2900.5853578007564,9566.893470073524,14373.37981838276,7039.906968773617,6513.465856397365,2048.511757708505,5914.104652626728,2699.3550886860603,6367.845686394057,6179.1792849036565,5406.516887321881,7948.445850807926,12288.082716479283,944.2731074124782,-5195.578362227244,10596.068901872082,4845.984520122853,3788.4222629382466,1829.3035619334844,4675.91361260877,3102.8282349750402,3271.3444562191835,2808.3389869617913,3469.319385796885,971.7034013559206,3800.2983711184497,3954.168926250853,4795.218112784263,2920.1106019333297,2361.4611375790646,2535.1151112441576,540.5047452213175,678.9189975935919,5010.83925298109,-220.51913968810865,1755.8267274059247,0.6169996893196251,1053.0720175614874,181.3177399295037,3073.7092715252666,1853.6776863098926,2347.3776068410752,1257.48461577078,1300.9916881398801,465.57610220765525,933.043232251677,-478.62767034702665,655.6051757715933,1706.416166572249,1399.2647553627974,760.7554043411527,-52.18368196000287,969.3904105784795,109.54418391782626,-202.73403213634245,250.50647907975562,11.567293916776185,277.03835481573856,340.8192691183823,-84.78220015600556,123.07924333275723,-59.24023135888992,32.574164248700214,-41.16559362306832,91.32216725130296,-34.96368521750722,-38.525841873818194,234.73327761529035,-21.548677985306504,-7.233502490055589,,,,,,254157.93029494712
Pau Victor Delgado,Attacking Midfield,-6198.797571042402,-7151.554880241512,-7267.720181610543,3674.2646816702945,-6233.373428045056,9493.441375641643,-6700.455255750343,-7388.09170481338,-5376.729234102042,-6233.469494889125,-5313.538457652972,-3549.0820268235143,-5670.579726875893,-3322.430710611912,-5171.803226860487,-7383.8037939138185,-4519.279134768659,-6498.957797162051,-6306.406808740899,-2068.4563289226194,-3649.5958052595793,-2987.1392816225107,644.9224813316233,-1576.879322279191,-1896.6963334351028,-2500.902835309591,-2190.8948026630824,-4259.4683404784855,-3405.150810237521,-6604.389893625798,-1968.7197897076642,-2163.8452946508764,-3065.1101365840595,5349.50999529543,-3039.1395505835185,-2948.490119673769,-797.4277103886186,-968.4229569308753,-2047.5489403128327,3614.3463918515868,-1410.8450633139114,5807.4059579091245,-1309.5728446580567,-1142.476819447967,-1914.4863497077974,3365.1868171379133,-975.6402515643194,-1262.8417950610067,3553.83317848265,-1557.217159347073,4123.1888779067785,-1254.479938828066,-1099.8419682763015,-2441.42678512262,-265.2769974048886,367.1141726573453,-889.6022192637264,30.406277670621115,-62.25881587284327,-756.8937017810453,249.40730348530786,-502.2063476752859,-325.3130310286962,-202.73403213634245,274.6467974256788,-300.8688922889308,-358.37362254389944,-329.73357541808474,235.35989932443223,-120.80382875013483,-168.54263006332064,-49.487672608602246,-96.47526300380628,-70.70768254446256,-34.96368521750722,280.7850021981089,-17.31638933227552,-26.34948889699894,-7.233502490055589,,,,,,-126314.50283022979
Remi Oudin,Attacking Midfield,-3645.204860958896,-7151.554880241512,-6475.152985946875,4688.655984723634,-5842.107534861587,9594.901784880882,-6822.970384301296,-6376.412248370294,-4615.268120948131,-6964.193883104315,-2006.7758070470848,-4954.765308800476,-5158.060102051316,-4551.917781488072,-3968.417396098988,-6227.463928997249,-2456.8122137815963,-6020.193016378569,-5841.826861070404,-3937.199632983745,-3907.330064283302,-3436.410516860799,-1749.8825273152165,-370.6463089631738,879.4737188553829,-2877.6662894343317,-4682.276913330303,-4347.711411527934,-3529.474878281311,-4601.313136930387,-3791.3508317691762,-3443.813525561068,-2389.1346687515484,-375.31401216392817,-3039.1395505835185,-2800.1396724162237,-2533.076414131927,-2426.623041504952,-2344.3092340170947,1589.2719664421422,-481.6308687733262,315.27105754334735,-1309.5728446580567,-220.51913968810865,-1737.7052152596593,-2926.9956986101065,-164.15534391399663,-464.75363098730355,-1487.4678445698794,-1437.5366384468286,-913.1283334762828,-1204.383779619542,-953.4496721533636,537.0597797649573,-864.4371122331713,-1170.5982691687855,-762.4091085069479,-842.5155394656433,-726.5877118890437,-655.717094706232,-303.5095031644285,-502.2063476752859,-93.38918305721755,-202.73403213634245,38.07167763563154,-152.46170384122,-263.9319625822966,-253.09896461391708,-257.166407568549,-39.50947138917082,-59.24023135888992,32.574164248700214,14.14407575766963,-111.21514499340392,-34.96368521750722,-109.48380722313533,-17.31638933227552,-11.947056161921633,-7.233502490055589,,,,,,-148715.45697433615
Roberto Navarro,Attacking Midfield,185.18420416636152,807.1536454641504,-530.8990184693656,-1344.302817646215,-3103.2462825772946,9615.19386672873,-176.52466041215408,7449.87365635189,-1188.693111755532,343.0499990475897,2953.368168861748,6290.700947015223,-1262.91095338453,-3322.430710611912,-358.25990381449213,710.5752605021665,-1425.5787532880656,502.9771217963884,488.0749259400909,-3937.199632983745,731.8865981437002,2853.386776475234,-5641.440666366332,-2541.8657329320054,-1896.6963334351028,-428.7038376235175,1297.0401522710263,-1288.6182818137079,1816.4600476016205,-132.9111412252391,-1285.233148934597,-366.9668166423381,-1262.5088890306959,-2171.337230190393,560.5646187333069,88.33080065716449,-476.01128376948776,-1940.5563466469266,580.8993753534909,-144.77379902821997,-760.3951271355018,596.526079156742,857.4255888182223,-835.1575928613477,-348.71058745286086,69.28168984133163,-772.7690246517387,-236.72844125195982,-895.3150259891061,1135.594560908426,-563.7884112994232,-270.4482400892019,-426.43740611078715,382.17847839080315,-564.8570548190299,-517.0704813926799,-270.3228904058466,-179.09495844208237,-221.69775091673142,659.5787972663394,-1.918517719117753,969.3904105784795,-209.3511070429569,-202.73403213634245,139.46101468850893,-199.327131772076,-99.24268588520941,45.77601752233681,-109.40851550065464,-66.60759050949216,-4.589032006674562,-131.54950946590472,-96.47526300380628,23.809729836400667,-34.96368521750722,14.692632138169648,-17.31638933227552,-7.146245250229198,-7.233502490055589,,,,,,-2109.890388476829
Sébastien Haller,Attacking Midfield,-3645.204860958896,-8572.752831260379,-8456.570975106044,-13143.275342635032,-7798.437000778937,9868.844889826829,-7313.030898505102,-7388.09170481338,-6518.920903832908,-5502.745106673934,-5313.538457652972,-5657.6069497889575,-6080.595426735555,-5781.404852364231,-3968.417396098988,-5071.124064080681,-4777.087499892042,-5302.045845203344,-5144.956939564661,-3937.199632983745,-4422.798582330746,-4784.224222575663,-552.4800229917968,-1094.3861169527843,-1896.6963334351028,-3631.1931976838137,-6177.106179730635,-3200.5514878850995,-3405.150810237521,-903.3252784157818,-3791.3508317691762,-3911.494225316715,-2163.809512807378,-3742.8575459635504,-3399.109967515201,-3131.7465545213254,-2597.3596994557533,-2426.623041504952,-2429.09788936117,2862.5223536756253,-1410.8450633139114,-3305.793594055236,-2212.4888586065063,-1142.476819447967,-1960.7861706346905,-2494.200075833787,-975.6402515643194,-1338.8501916394544,-1503.4719748017922,-1617.0574197971953,-1146.0216149275227,-1354.672257245114,-1099.8419682763015,537.0597797649573,-864.4371122331713,-1170.5982691687855,-974.607516056623,-737.7649214092917,-646.8682443670997,-655.717094706232,-353.77466740531366,-675.3353780580818,-354.30351202513106,-202.73403213634245,-241.95601517707743,-293.0579876337881,-381.7187519726103,-302.91146163662603,-257.166407568549,-120.80382875013483,-168.54263006332064,-131.54950946590472,-96.47526300380628,-111.21514499340392,-34.96368521750722,-3.0468591991596243,-17.31638933227552,-31.150299808691376,-7.233502490055589,,,,,,-194163.3359101393
Tomáš Suslov,Attacking Midfield,-3645.204860958896,3649.549547501887,4620.787753344475,310.75667680923004,1591.9444356243478,9909.429053522525,-360.29735323858193,1042.5704322123413,1476.420784283156,14226.813375136211,-353.39448174414053,5939.280126520984,1402.1910957032703,-2092.9436397357526,3251.8975884700035,5335.934720168444,-1167.7703881646814,4273.249770466318,4146.64201384524,-3937.199632983745,2278.2921522860343,5549.014187904962,-5342.090040285477,-3989.345348911227,3655.6437711458693,-617.085564685888,2791.8694186713583,2505.8337733125923,324.5712310761516,2178.3312703463894,-373.9176279038409,100.7138831133086,3243.9942298527144,-2059.085779063739,5240.180038845179,-25.11365901037039,-797.4277103886186,-2426.623041504952,-55.015539727071236,-2606.3912143462876,447.58332576725905,-1030.4262680507345,2302.0912111357416,240.4597001918206,-361.3378113420136,-1216.9251891036758,1053.0720175614874,257.3261365079516,-591.236551582763,2452.080290811115,-796.6816927506629,-313.3878051250795,-162.9312730894989,-517.3244642052451,-864.4371122331713,-1170.5982691687855,-21.60368867848257,-318.7624491838846,-327.99037427932336,1367.8150467900318,-806.1611455732798,882.8258953870815,399.4489938821746,-202.73403213634245,-391.62598892180125,245.89443357105645,-13.502392347035146,87.92505346462902,-257.166407568549,68.88300509211454,-113.89143071110529,32.574164248700214,152.41824920951453,10.30724235342021,-34.96368521750722,-91.74431588580603,-17.31638933227552,16.85780930823298,-7.233502490055589,,,,,,59584.58578381497
Yehor Yarmoliuk,Attacking Midfield,-2368.408505917144,-5161.877748815096,-5880.727589199124,-9192.488162322034,-5842.107534861587,10122.49591292493,-3851.9785169407114,-3341.373879041034,-4615.268120948131,-4406.658524351148,-3660.1571323500284,-2846.240385835033,-2390.4541279985997,-3322.430710611912,2048.511757708505,-2758.4443342475415,-4261.470769645276,-1711.3099893272206,-1660.6073320359485,-3937.199632983745,-2360.924510140968,2404.115541236946,-851.8306490726518,-1576.879322279191,-1896.6963334351028,-3442.8114706214433,1795.3165744044704,476.2431391752686,-2286.234197843419,-2752.3192076730843,-829.5753884192189,-1228.4838951395825,89.44204663432728,-1610.0799745571228,1280.5054525966718,-766.8658952980984,-2404.509843484275,-2426.623041504952,-1326.8453698881956,3238.434372763606,-1410.8450633139114,-1755.510275723777,1760.341602766672,-1142.476819447967,-226.6474231910513,-558.5097629770646,-975.6402515643194,-882.7998121687671,-1551.4843654975307,656.8724773074484,-1233.3565954717376,-16.389146960258724,276.2456152793148,388.1354515205784,-864.4371122331713,-1170.5982691687855,74.10597882166763,-667.9311760383905,-593.7219326858036,457.2255831167131,-202.97917468265825,103.74525866449986,-296.32255003226135,-202.73403213634245,-319.2050338840317,-293.0579876337881,-43.42660370565537,291.00677209567334,-257.166407568549,-120.80382875013483,-59.24023135888992,360.8215116779101,97.10857982877656,-84.210170027443,-34.96368521750722,-56.26533321114747,-17.31638933227552,-16.74786707361407,-7.233502490055589,,,,,,-86111.22927181152
